"content","cmp_code","eu_code"
"Inclusão do combate a toda forma de preconceito, seja ele por raça, etnia, sexo, orientação sexual e/ou identidade de gênero no Plano Nacional de Educação;","503",NA
"Desenho de plano de ações e metas para diminuir a discriminação nas escolas","503",NA
"e a evasão escolar;","506",NA
"Articulação e apoio à aprovação do Estatuto das Famílias e do Estatuto da Diversidade;","705",NA
"Garantia e ampliação da oferta de tratamentos e serviços de saúde para que atendam às necessidades especiais da população LGBT no SUS e suas especificidades, assim como o acolhimento dessa população em sua melhor idade (acima dos 60 anos);","504",NA
"Consideração das transversalidades da população LGBTI e suas vulnerabilidades, tais como: situação de refúgio, conviventes com HIV/AIDS, LGBTIs negros e negras, em situação de rua, dentre outras, fomentando a ampliação das políticas públicas existentes e criação de políticas públicas de proteção e acolhimento à essas especificidades;","504",NA
"Fomento à aprovação dos Projetos de Lei em tramitação que visam à equiparação do casamento civil igualitário, assim como a Lei de Identidade de Gênero conhecida como Lei João W.  Nery em consonância com as Ações Diretas de Inconstitucionalidade (ADI) de número 4277 e 4275, respectivamente, votadas pelo pleno Supremo Tribunal Federal.","503",NA
"RESPEITO ÀS PESSOAS COM DEFICIÊNCIA:","H",NA
"10.10 Também precisamos eliminar a discriminação e a acessibilidade e mobilidade das pessoas com deficiência.","503",NA
"Assim, um conjunto de ações se faz necessário:","503",NA
"Garantir a implementação da LBI - Lei Brasileira de Inclusão;","503",NA
"Construção de ações para consolidar a inserção das pessoas com deficiência no mercado de trabalho;","503",NA
"Promoção de ações de assistência integral à saúde;","504",NA
"Eliminação de restrições de acessibilidade e mobilidade em geral;","503",NA
"Integração das pessoas com deficiência às atividades de ensino direcionadas aos demais grupos sociais em todas as escolas;","506",NA
"Criação de Centros de Referência nas principais macrorregiões para reabilitação e tratamento de Pessoas com Deficiência;","504",NA
"Criação de uma Rede Federal (ou fomentar isso através dos IFCE’s ou Universidades Federais) de formação e treinamento de professores e profissionais que atendam, nas escolas públicas e privadas, crianças e jovens com deficiência, aí incluídos em especial o TEA (transtorno do espectro autista), Síndrome de Down, Braille e Língua Brasileira de Sinais;","506",NA
"Eliminação da impossibilidade de retorno ao exercício de atividade remunerada por parte de pessoas que recebam auxílios vinculados à ocorrência de alguma deficiência, mais especificamente o Benefício de Prestação Continuada.","503",NA
"RESPEITO À JUVENTUDE:","H",NA
"10.11 Os jovens necessitam de política específicas para o seu desenvolvimento e sua transformação em cidadãos plenos.","504",NA
"Vamos a elas:","504",NA
"Em relação à participação na sociedade:","504",NA
"Implementação de espaços e mecanismos que ampliem a participação da juventude nos temas da gestão pública relacionados a ela e a sociedade, bem como à promoção de uma maior transparência e participação social;","504",NA
"Estímulo à participação do jovem no planejamento nacional e elaboração das legislações orçamentárias, por meio do fortalecimento dos Conselhos de Juventude.","504",NA
"Em relação à Educação:","506",NA
"Cumprimento e endosso às diretrizes e metas do Plano Nacional de Educação (PNE), visando à elevação da escolaridade, erradicação do analfabetismo, redução da evasão e maior qualidade da educação pública;","506",NA
"Garantia da implementação da lei 11645/08, que torna obrigatório o ensino de história e cultura afro-brasileira e africana, bem como incluir importantes debates que versem sobre diversidade sexual, gênero, igualdade, justiça social e liberdade, de modo a garantir a democratização e humanização das escolas;","503",NA
"Garantia do atendimento universal à educação infantil e participação direta na criação e ampliação de espaços de formação profissional e tecnológica gratuita, na cidade e no campo.","506",NA
"Em relação ao trabalho:","701",NA
"Criação e ampliação de programas públicos de inserção juvenil no mercado formal de trabalho para enfrentar o desemprego e subemprego de forma produtiva, adequadamente remunerada,","701",NA
"viabilizando uma vida digna, a conciliação entre estudos e trabalho","506",NA
"e a ampliação da rede de proteção social;","504",NA
"Oferta de aprendizado profissionalizante para que os jovens tenham uma melhor inserção no mercado;","701",NA
"Fortalecimento dos empreendimentos e coletivos de juventude da agricultura familiar,","703.1",NA
"pesca artesanal","703.1",NA
"e demais atividades produtivas do campo e da cidade,","402",NA
"bem como, incentivo à formação de novos coletivos visando à promoção da economia solidária como estratégia para garantia do bem viver, do trabalho digno e da renda para a juventude.","701",NA
"Em relação ao acesso ao esporte e lazer:","502",NA
"Desenvolvimento de programas de incentivo ao esporte, como iniciativas regionais e o Bolsa Atleta;","502",NA
"Implementação e qualificação do esporte nas escolas como ferramenta de entretenimento e amparo dos jovens estudantes;","502",NA
"Promoção facilitada do acesso à cidade e espaços de lazer para que os jovens possam viver a cidade em sua plenitude.","706",NA
"Em relação à Segurança:","605.2",NA
"Fortalecimento do Plano Juventude Viva e suas propostas de diminuição radical da letalidade da polícia, buscando o real compromisso dos estados com sua implementação;","605.2",NA
"Recusa às propostas de redução da maioridade penal e cumprimento efetivo do Estatuto da Criança e do Adolescente e do Estatuto da Juventude;","605.2",NA
"Construção de políticas de enfrentamento à homofobia, lesbofobia e transfobia;","605.2",NA
"Fortalecimento de políticas e programas de atenção às jovens mulheres em situação de vulnerabilidade.","605.2",NA
"11. COMBATER A CORRUPÇÃO","H",NA
"A corrupção, infelizmente, é uma praga da política brasileira e como tal deve ser duramente combatida.","304",NA
"Somos contrários a qualquer atitude ilícita e condenamos as práticas corruptas e os desvios de conduta na função pública.","304",NA
"Defendemos o fortalecimento dos mecanismos de transparência e do chamado controle social, bem como os órgãos que fiscalizam o setor público, como a Controladoria Geral da União (CGU) e o Tribunal de Contas da União (TCU).","304",NA
"Somos favoráveis também ao mecanismo do acordo de leniência com empresas envolvidas em casos de corrupção, pois ele é a maneira mais saudável de separar o joio do trigo, punindo os dirigentes e funcionários implicados em práticas ilícitas, mas preservando as empresas e os empregos daqueles que não têm envolvimento com corrupção.","304",NA
"No Governo, a corrupção deve ser enfrentada com o exemplo e a vigilância permanentes.","304",NA
"A seguir, apresentamos algumas das medidas que adotaremos para o combate à corrupção, aumento da transparência e do controle social.","304",NA
"11. 1 Todos que aceitarem trabalhar em nossa equipe assinarão um manual de decência e de responsabilidade com o dinheiro público, que é dinheiro do povo.","304",NA
"Em caso de qualquer acusação ou denúncia específica fundamentada, o Ministro ou ocupante de cargo de confiança se afastará voluntariamente da posição e pedirá uma apuração independente, sem prejuízo das investigações dos órgãos competentes.","304",NA
"Atestada a inocência, retornará ao exercício da função; havendo indícios concretos de irregularidades, será afastado definitivamente.","304",NA
"11.2 Redução dos atuais entraves burocráticos aos acordos de leniência.","304",NA
"11.3 Ampliação da transparência e controle social da administração pública, com a ajuda do governo eletrônico, de modo a facilitar o acesso da população a dados e informações em todos os sites e portais do Governo.","304",NA
"11. 4 Maior participação da sociedade na orientação e acompanhamento da execução das políticas públicas.","304",NA
"11.5 Aperfeiçoamento dos mecanismos de responsabilização e de combate à corrupção e ao mau uso dos recursos públicos.","304",NA
"11.6 Criação de um Sistema de Controle Interno unificado para toda a Federação, integrando funções e a atuação da Controladoria Geral da União e das Controladorias Estaduais e Municipais.","304",NA
"11.7 Instituição de mecanismos de controle social ativo e integrado com relação às organizações que são responsáveis pela defesa do patrimônio público (Controladoria  Geral da União, Polícia Federal, Tribunal de Contas da União, Ministério Público, etc.)","304",NA
"11. 8 Criação de auditorias de equidade, voltadas a avaliar especificamente se os serviços públicos tratam o cidadão de forma equânime e justa.","503",NA
"11.9 Criação de unidade de controladoria no Poder Legislativo.","202.1",NA
"11.10 Criação de unidades anticorrupção ad hoc em grandes obras, com controle social.","304",NA
"11.11 Integração de todas as bases de dados referentes a cadastros de beneficiários e demais questões de transparência (como a lista do trabalho escravo) em um mesmo site, como o Portal da Transparência.","202.1",NA
"11.12 Conversão das informações governamentais úteis ao controle social à linguagem cidadã.","202.1",NA
"11.13 Instituição de “Agentes da Cidadania” em comunidades locais afetadas por políticas federais, voltados a multiplicar conhecimento em controle social.","202.1",NA
"12. DEFESA, POLÍTICA EXTERIOR E SOBERANIA NACIONAL","H",NA
"Um projeto nacional de desenvolvimento calcado em democratização de oportunidades e capacitações","503",NA
"e rico em inovações institucionais tem como contrapartida a construção da soberania nacional.","103.1",NA
"O projeto externo abre espaço para o sucesso do projeto interno.","103.1",NA
"Os instrumentos fundamentais e gêmeos do projeto externo são a defesa","104",NA
"e a política exterior.","106",NA
"Já o resguardo da soberania nacional ultrapassa os limites da defesa e da política exterior; inclui também, por exemplo, o controle nacional de nossos recursos naturais estratégicos.","103.1",NA
"O Brasil ascende no mundo sem imperar.","103.1",NA
"É o mais pacífico dos países de dimensão continental,","106",NA
"Por isso mesmo, sofremos a tentação de menosprezar nossa defesa.","104",NA
"Precisamos poder dizer não aos que quiserem nos negar condições para desenvolvimento nacional soberano.","103.1",NA
"Não nos convém viver num mundo em que só os meigos estão desarmados.","104",NA
"Nossa orientação pacífica não nos exime de nos defender.","104",NA
"12.1  SOBERANIA NACIONAL:","H",NA
"Um projeto nacional de desenvolvimento baseado na democratização de oportunidades e capacitações","503",NA
"e rico em inovações institucionais tem como contrapartida a construção da soberania nacional;","103.1",NA
"Esta inclui, além da defesa","104",NA
"e da política exterior,","106",NA
"o controle nacional de nossos recursos naturais estratégicos, como as fontes de energia (petróleo, gás e o sistema hídrico, por exemplo);","413",NA
"Vamos reafirmar o compromisso com a Estratégia Nacional de Defesa já promulgada.","104",NA
"O complexo industrial de defesa terá o objetivo de desenvolver tecnologia de vanguarda não apenas para preservar nossa soberania,","411",NA
"mas também para propiciar inovações que serão utilizadas pelo restante do setor produtivo;","411",NA
"Também não toleraremos a compra por estrangeiros de ativos que compõem ou apoiam nosso complexo industrial de defesa;","413",NA
"Para manter o controle de nossos recursos naturais estratégicos, todos os campos de petróleo brasileiro vendidos ao exterior pelo Governo Temer após a revogação da Lei de Partilha serão recomprados, com as devidas indenizações;","413",NA
"O mesmo se dará com relação à Eletrobras e à Embraer, caso a venda de ambas seja efetivada;","413",NA
"Nenhum país soberano entrega seu regime de águas para o controle estrangeiro, igual ocorre com o petróleo;","413",NA
"Não há nenhuma razão nacional brasileira - estratégica, econômica ou energética - que justifique a venda das nossas reservas ao exterior ou a pressa em explorar e produzir o nosso petróleo.","413",NA
"12.2  DEFESA:","H",NA
"Como presidente do Brasil, Ciro Gomes proporá ao país um debate a respeito da conveniência de elevar a proporção do PIB dedicada à defesa.","104",NA
"Para que se sustente ao longo do tempo, o compromisso de investir na defesa deve granjear amplo apoio nacional ao invés de resultar de decisão unilateral do Executivo.","104",NA
";",NA,NA
"Reafirmação do compromisso de manter, cumprir e aperfeiçoar a Estratégia Nacional de Defesa, promulgada em 18 de dezembro de 2008;","104",NA
"Prosseguimento na diretriz, formulada na END, de aprofundar monitoramento, mobilidade e flexibilidade como marcas de nossa defesa;","104",NA
"Construção de cultura militar organizada em torno de capacitações mais do que em torno de hipóteses de emprego das Forças Armadas;","104",NA
"Não basta que cada força contenha uma vanguarda ultra-flexível; cada força precisa toda ela virar vanguarda:","104",NA
"Na força terrestre, isso significará a qualificação tecnológica e operacional a partir do módulo brigada;","104",NA
"Na força naval, o emprego de espectro amplo de plataformas (de superfície, submarinas e aéreas) para atender à responsabilidade prioritária de nossa Marinha de Guerra: negar a qualquer inimigo acesso a nosso território e a nossas águas territoriais;","104",NA
"Na força aérea, a capacidade para manter superioridade aérea, quando não supremacia aérea, sobre nosso território e para projetar poder, em caso de necessidade, por meio de operações geoestratégicas.","104",NA
"Reafirmação do compromisso com o caça Gripen NG, com o submarino de propulsão nuclear e com a nova geração de blindados e armamentos do Exército;","104",NA
"Suprimento de nossa lacuna em matéria de artilharia antiaérea de médio e longo alcances (sistemas de mísseis), em coordenação com iniciativas espaciais;","104",NA
"As parcerias com países estrangeiros ficarão condicionadas a sua utilidade para nossa qualificação tecnológica: preferiremos aprender fazendo e fabricando a comprar plataformas prontas;","413",NA
"O complexo industrial de defesa será encarado e desenvolvido como manancial de vanguardismo tecnológico.","104",NA
"Deve-se reconhecer a dualidade civil e militar de tecnologias de ponta:","104",NA
"A parte estatal deste complexo, sob a condução das Forças Armadas, cuidará para unir pesquisa avançada à produção avançada;","411",NA
"Para a parte privada, será criado regime jurídico especial que dispense as indústrias privadas de defesa do regime geral de licitações em troca da manutenção de voz decisiva do Estado nos planos destas empresas;","413",NA
"Não toleraremos a compra por estrangeiros de ativos que compõem ou apoiam nosso complexo industrial de defesa.","406",NA
"Haverá atenção especial para os setores cibernético, espacial e nuclear, por serem vitais para o futuro de nossa defesa e de nossa economia;","104",NA
"Desenvolvimento de nossas capacitações em matéria de ciência e tecnologia nucleares para que a renúncia ao emprego militar da energia nuclear resulte sempre de decisão soberana da nação, não de incapacidade tecnológica e científica;","411",NA
"Prosseguimento dos programas de satélites, veículos lançadores e combustíveis de propulsão;","411",NA
"Estabelecimento, junto com empresas privadas, de um programa nacional de inteligência artificial;","104",NA
"Desenvolvimento de nosso potencial de inteligência e contra inteligência, superação de nossa dependência dos Estados Unidos nas comunicações com o resto do mundo e criação de condições iniciais para prover às Forças Armadas uma alternativa ao GPS norte-americano;","413",NA
"O emprego do Exército em operações internas será sempre excepcional e suplementar,","605.1",NA
"com prioridade para a defesa de nossas fronteiras.","104",NA
"12.3  POLÍTICA EXTERIOR:","H",NA
"A política exterior, por sua vez, precisa servir a nossos interesses e a nossos valores, possibilitando ampliar, através de um projeto nacional de desenvolvimento, nosso espaço nas negociações políticas e comerciais globais, incluindo aquelas que se referem a mudanças climáticas e ao desenvolvimento sustentável.","103.1",NA
"Os acordos comerciais precisam priorizar o acesso a novas tecnologias e mercados, ajudando-nos a desenvolver a produção de bens e serviços mais sofisticados;","411",NA
"Engajamento de todo o Governo e toda a Nação na construção da política de comércio exterior.","202.1",NA
"Ação diplomática não se confunde com formulação de política exterior, que é tarefa de todo o país e de seu governo.","202.1",NA
"Política exterior é ramo da política, não do comércio: nossos pleitos comercias têm melhor perspectiva de prosperar à luz de posicionamento consequente no mundo.","103.1",NA
"Política exterior há de servir aos interesses e valores reais da nação, não à busca de protagonismo e prestígio.","103.1",NA
"Deve subordinar o vistoso ao importante;","103.1",NA
"Uma potência emergente como o Brasil há de reconciliar o fortalecimento de nossa posição dentro da ordem mundial existente com a busca de outra ordem mundial, em colaboração com nossos parceiros e amigos.","103.1",NA
"O Brasil é necessariamente potência revisionista: não se contenta com uma ordem global que estreita a margem para os experimentos e as inovações institucionais exigidos pelo projeto nacional de desenvolvimento;","103.1",NA
"A política exterior deve ser mais do que independente; ela deve ser transformadora;","103.1",NA
"Defesa do máximo de abertura econômica e cultural no mundo com o mínimo de restrição a tais inovações e experimentos;","407",NA
"Busca da governança global sem governo global, com o reconhecimento de que o instrumento mais poderoso a desenvolver são as coalizões entre países: sejam regionais (como o Mercosul e a União Sul-Americana),","108",NA
"de países com determinadas semelhanças (como os BRICS)","107",NA
"ou de propósito específico (como os tratados a respeito de mudança de clima);","107",NA
"Reanimação de nosso projeto sul-americano: a União da América do Sul no desdobramento de estratégia compartilhada de desenvolvimento voltada para a qualificação da produção, para a reindustrialização no rumo da economia do conhecimento (inclusive na agregação de valor a atividades extrativas e agropecuárias) e para a democratização das oportunidades e capacitações:","108",NA
"Este esforço deve caminhar para a instalação de cadeias produtivas que atravessem fronteiras na América do Sul;","108",NA
"Deve propiciar colaboração direta não só entre os governos centrais de cada país, mas também entre os governos de nossos estados federados limítrofes e os governos dos estados fronteiriços de nossos vizinhos;","108",NA
"Dentro do Mercosul deve-se dispor a aprofundar o livre comércio sem excluir a flexibilização circunstancial da união aduaneira;","108",NA
"E deve trabalhar contra a instalação de bases militares de potências externas a nosso continente sul-americano;","103.1",NA
"Cabe ao Brasil desempenhar liderança natural na América do Sul, mas evitar atos e gestos de hegemonia.","108",NA
"Devemos agir com compreensão dos problemas criados para nossos vizinhos por nossa superioridade de tamanho e força;","108",NA
"Procuraremos envolver todos os países sul-americanos, dentro e fora do Mercosul, numa teia cada vez mais densa de trocas comerciais, parcerias produtivas e tecnológicas, colaborações em defesa e circulação de estudantes, pesquisadores e ideias;","108",NA
"A união sul-americana não será artifício proposto, muito menos imposto, pelo Brasil; será o resultado cumulativo deste engajamento recíproco das repúblicas sul-americanas;","108",NA
"O Brasil zelará para que a união a construir exija de todos seus participantes compromisso com a democracia","202.1",NA
"e respeito pelos direitos humanos.","201.2",NA
"Fortalecimento de nossa relação com os Estados Unidos:","101",NA
"Em relação às grandes empresas norte-americanas, inclusive as de economia digital, insistir em produção de vanguarda e em parcerias capacitadoras com nossas empresas e organizações públicas;","101",NA
"Em relação ao governo dos Estados Unidos, construir pauta que, ao aprofundar o comércio bilateral, ultrapasse a agenda comercial e construa, entre governos, empresas e universidades;","101",NA
"Iniciativas exemplares serão focadas em inovação produtiva, científica e tecnológica;","101",NA
"Para poder construir tais parcerias com os Estados Unidos, o Brasil precisa ganhar independência dos Estados Unidos em tecnologias de comunicação e defesa.","103.1",NA
"Para ser parceiro, não pode ser protetorado.","103.1",NA
"Desenvolvimento e reconstrução de nossa relação com a China, condicionando o avanço da presença chinesa no Brasil à colaboração com nosso governo e nossas empresas na qualificação produtiva e tecnológica,","411",NA
"inclusive de nossa agricultura, pecuária","703.1",NA
"e mineração;","411",NA
"Recusa à relação neocolonial, quer com a China quer com os Estados Unidos;","103.1",NA
"Inadmissibilidade de um processo de endividamento com a China, público ou privado, que acabe por comprometer nossa soberania:","103.1",NA
"Um dos melhores instrumentos que temos para trabalhar pela revisão da ordem atual do mundo é o movimento BRICS (Brasil, Rússia, Índia, China, África do Sul), complementado pelo movimento IBAS (Índia, Brasil, África do Sul);","107",NA
"Mais que compartilhar preocupações, estes movimentos conjugados podem desenvolver iniciativas comuns que contribuam ao desenvolvimento de nossos países e ampliem no mundo o espaço para centros múltiplos de poder, trajetórias alternativas de crescimento e experiências divergentes de civilização;","107",NA
"Ao Brasil, caberá presidir os BRICS em 2019 e neste mesmo ano indicar o novo presidente do Banco dos BRICS.","107",NA
"Atuação para o desenvolvimento de agenda da reforma da ordem mundial do comércio que deixe de condicionar a participação nesta ordem a uma forma restritiva da economia de mercado (excludente de parcerias estratégicas entre governos e empresas e de regimes alternativos de propriedade  intelectual);","103.2",NA
"Desenvolvimento de agenda de reforma da ordem monetária global que crie condições para ultrapassar o dólar como moeda-reserva do mundo;","103.2",NA
"Desenvolvimento de agenda de reforma da ordem de segurança no mundo que constranja as grandes potências no uso unilateral da força armada;","105",NA
"Priorização, nos acordos bilaterais e multilaterais de comércio, de nosso acesso aos meios de qualificação produtiva e tecnológica.","103.1",NA
"Cada acordo deve servir ao objetivo de colocar o Brasil no rumo da economia do conhecimento não só na manufatura avançada, mas também nos serviços intelectualmente densos","103.1",NA
"e na agricultura de precisão;","703.1",NA
"Aproveitamento do papel desbravador que o Brasil pode desempenhar na elaboração de acordos internacionais a respeito de mudança de clima e desenvolvimento sustentável;","501",NA
"Reconstrução de nossa relação com a África em bases generosas que façam justiça à condição do Brasil como maior país africano fora da África e que deixem de atrelar nossa política africana aos interesses de empreiteiras;","107",NA
"Valorização do excepcional recurso nacional de nosso serviço diplomático para assegurar a nossos diplomatas os instrumentos e as condições de que precisam para atuar em prol do Brasil;","107",NA
"Atuação junto ao Congresso Nacional, especialmente o Senado Federal, na construção de nossa política exterior;","202.1",NA
"Estímulo ao debate nacional a respeito de nossa posição no mundo, trazendo a política exterior para o centro da vida pública brasileira.","202.1",NA
