"text","cmp_code","eu_code"
"Acresce que a segurança tem de ser hoje compreendida numa perspectiva integrada, abrangendo a segurança rodoviária, a segurança alimentar e a segurança ambiental,","605",NA
"bem como a prevenção e a minimização das consequências de catástrofes naturais – designadamente cheias, incêndios florestais e abalos sísmicos.","605",NA
"O tratamento da segurança nesta perspectiva integrada exige que se adoptem novos meios tecnológicos.","605",NA
"Neste sentido, é necessário, em primeiro lugar, instalar o Sistema de Comunicações de Emergência, Segurança e Protecção (SIRESP),","605",NA
"concebido pelos Governos do Partido Socialista e imprescindível para articular a actividade dos Serviços e Forças de Segurança, da protecção civil, dos bombeiros e da emergência médica.","605",NA
"Sendo responsável pela segurança pública e pela segurança interna, o Estado, ao nível central, não possui o monopólio da segurança individual e da segurança entendida em sentido amplo.","202",NA
"Cabe-lhe um papel primordial e insubstituível, mas necessita do concurso da Administração local e da sociedade civil.","202",NA
"As polícias municipais, em especial, e as empresas de segurança privada desempenham uma função subsidiária relevante na preservação da segurança das pessoas e das comunidades.","605",NA
"O Partido Socialista considera que só é possível traçar uma política de segurança credível, que responda às necessidades das pessoas, identificando os principais problemas que hoje se colocam a Portugal:","605",NA
"em primeiro lugar, os acidentes rodoviários, que continuam a provocar um elevado número de mortos (cerca de quatro por dia) e feridos graves;","605",NA
"em segundo lugar, a criminalidade geral, que, sendo a mais baixa na União Europeia a seguir à Irlanda, tem registado uma tendência constante para crescer, quer no número global quer quanto aos crimes violentos e contra as pessoas;","605",NA
"em terceiro lugar, a criminalidade organizada e económico-financeira, que continua a apresentar cifras negras elevadas e põe em causa, directamente, o Estado de direito democrático;","605",NA
"em quarto lugar, as catástrofes naturais – incêndios florestais, cheias e abalos sísmicos –, que, nos dois primeiros casos, atingem ciclicamente o nosso País e, no último, constitui uma ameaça latente;","605",NA
"em quinto lugar, a corrupção de alimentos, passível de causar prejuízos graves à saúde pública e à economia nacional;","605",NA
"em sexto lugar, mas não menos importante, o terrorismo – em especial o terrorismo de inspiração fundamentalista –, que se traduz num perigo real para todos os Estados democráticos, mesmo quando não há um risco muito elevado e imediato de atentado.","104",NA
"Em todos os domínios – da sinistralidade rodoviária e dos incêndios florestais à criminalidade grave e organizada e ao terrorismo –, o Partido Socialista privilegia medidas preventivas.","605",NA
"Evitar acidentes graves, sobretudo os que provocam a morte de pessoas,","605",NA
"e obstar ao surgimento de condições favoráveis ao crime são os objectivos mais relevantes da política de prevenção.","605",NA
"2.Reduzir a sinistralidade rodoviária",NA,NA
"Os objectivos da política de segurança do Partido Socialista respondem a todas estas preocupações.","605",NA
"Assim, em matéria de segurança rodoviária, o País deve fazer tudo que estiver ao seu alcance para alcançar o objectivo de reduzir em pelo menos 50%, no quadro da próxima legislatura, o número de acidentes com vítimas mortais.","605",NA
"Para tanto, apostar-se-á na criação de um ambiente rodoviário civilizado","605",NA
"e numa política de segurança preventiva.","605",NA
"Tal política incidirá na intervenção nas infra-estruturas rodoviárias e,","605",NA
"em especial, na sinalização (horizontal e vertical),","605",NA
"tendo em vista a eliminação de “pontos negros”.","605",NA
"Para além da intervenção directa, o Estado cumprirá de modo mais efectivo a sua função reguladora e fiscalizadora das entidades concessionárias da exploração das infra-estruturas.","403",NA
"A visibilidade das autoridades policiais,","605",NA
"a aplicação de novas tecnologias à fiscalização (incluindo radares digitais fixos e móveis e meios de controlo aéreo)","605",NA
"e as acções fiscalizadoras orientadas para impedir comportamentos de risco e acidentes graves serão reforçadas.","605",NA
"Promover-se-á a cultura de condução defensiva (através da inserção deste tema na escolaridade obrigatória, de um ensino mais exigente da condução e de campanhas de sensibilização desenvolvidas com a colaboração de associações ligadas à prevenção rodoviária).","605",NA
"No âmbito do apoio à vítima, a revisão do sistema de emergência pré-hospitalar, de forma a torná-la mais célere e bem sucedida,","504",NA
"o melhoramento e alargamento (a áreas como a saúde mental) das práticas de medicina de emergência","504",NA
"e o desenvolvimento de estudos epidemiológicos correspondem a medidas a que se dará prioridade.","504",NA
"No domínio específico da protecção de peões, promover-seá a aplicação plena da Lei das Acessibilidades aprovada pelos Governos do Partido Socialista","605",NA
"e aprovar-se-á uma Carta de Direitos dos Peões.","605",NA
"Para avaliar o sucesso das políticas de segurança rodoviária mais recentes, estudar-se-á o impacto das alterações ao Código da Estrada introduzidas na última década","605",NA
"e analisar-se-á a repercussão económico-social dos acidentes.","605",NA
"3. Combater a criminalidade",NA,NA
"A diminuição da criminalidade constitui o objectivo a alcançar mediante uma política que, articuladamente, combata as causas e as consequências do crime.","605",NA
"Assim, no plano das causas, será dada prioridade a políticas contra a exclusão social e,","605",NA
"muito particularmente, de prevenção da toxicodependência e tratamento dos toxicodependentes, desenvolvendo e concretizando as medidas inovadoras aprovadas pelos Governos do Partido Socialista.","605",NA
"É de registar, neste contexto, que existe uma conexão estatística entre droga e criminalidade, comprovada pela circunstância de cerca de 50% da população prisional estar a cumprir penas por crimes relacionados com o consumo ou o tráfico de drogas.","605",NA
"Ao nível do combate às consequências, um policiamento mais visível e eficaz, de integração e proximidade,","605",NA
"orientado para a protecção dos cidadãos em geral e,","605",NA
"em particular, das pessoas especialmente vulneráveis, como as crianças, os jovens, os idosos e as vítimas de maus-tratos,","605",NA
"bem como para o controlo das principais fontes de perigo,","605",NA
"é decisivo para inverter a curva ascendente da criminalidade e reforçar o sentimento de segurança.","605",NA
"O recurso a novos meios tecnológicos e, designadamente, a meios de videovigilância,","605",NA
"com respeito pelos direitos fundamentais, à semelhança do que sucede nos restantes Estados da União Europeia,","201",NA
"é também um instrumento fundamental para a prevenção de crimes – e, em particular, de crimes cometidos na via pública.","605",NA
"Para perseguir mais eficazmente a criminalidade organizada e económico-financeira, é necessário melhorar a investigação criminal.","605",NA
"Neste contexto, assume a maior importância a colaboração entre os vários órgãos de polícia criminal e entre eles e os Serviços de Informações.","605",NA
"É indispensável, de igual modo, aprofundar a cooperação no âmbito da União Europeia e das Organizações Internacionais em que Portugal participa.","605","108"
"4. Prevenir catástrofes – o caso dos incêndios",NA,NA
"A prevenção e a minimização das consequências de catástrofes – naturais ou provocadas –, como os grandes incêndios florestais ocorridos no Verão de 2003 ou,","501",NA
"à escala internacional, o ataque terrorista às torres de Nova Iorque em 11 de Setembro de 2001","107",NA
"e o maremoto asiático de Dezembro de 2004,","107",NA
"requerem a elaboração ou actualização de planos de emergência relativos a incêndios, cheias e abalos sísmicos.","107",NA
"A planificação é essencial para evitar uma política puramente reactiva.","107",NA
"A simulação de situações de perigo, por seu lado, é indispensável para criar uma capacidade de resposta efectiva nas comunidades.","107",NA
"A sensibilização de crianças e adolescentes para estes problemas, através de prelecções e exercícios realizados nas escolas afigura-se muito relevante.","107",NA
"Para dar um cunho sistemático a tais acções, será valorizado o dia nacional da protecção civil.","605",NA
"Para coordenar estas actividades, é imperioso reabilitar a protecção civil,","605",NA
"cometendo-lhe a missão de elaborar um plano nacional de detecção, aviso e alerta de catástrofes.","605",NA
"Os corpos de bombeiros, por seu turno, carecem de um aumento do nível de profissionalização,","605",NA
"de uma revisão do sistema de financiamento (que deve tornar-se mais transparente)","605",NA
"e da aprovação de um plano de reequipamento.","605",NA
"Por outro lado, torna-se necessário rever a legislação em vigor, por forma a introduzir ou actualizar as regras de construção anti-sísmica e zelar pela sua efectiva aplicação.","605",NA
"A prevenção de incêndios florestais, pela sua vital importância para o País, até como factor de desenvolvimento rural, envolve hoje responsabilidades transversais a todo o Governo, às autarquias e aos cidadãos.","501",NA
"Serão reforçados os mecanismos de prevenção de fogos florestais,","501",NA
"potenciando-se a intervenção da Agência para a Prevenção de Incêndios Florestais","501",NA
"e melhorando-se a capacidade operacional de alguns instrumentos, de que são exemplo as equipas de sapadores florestais.","501",NA
"5. Garantir a segurança alimentar",NA,NA
"Numa perspectiva integrada da segurança, crises recentemente ocorridas como as da BSE, da gripe das aves, dos nitrofuranos nos frangos, das dioxinas cancerígenas, da utilização de hormonas na produção de gado, da utilização abusiva de antibióticos em animais e dos resíduos de pesticidas em legumes e frutas colocam a segurança alimentar entre as principais preocupações dos cidadãos devido às suas consequências potencialmente catastróficas.","403",NA
"Cabe ao Estado garantir a qualidade dos alimentos, tanto de origem animal como vegetal (incluindo os destinados a animais), desde a produção até ao consumo.","403",NA
"Para tanto, é preciso reforçar a capacidade de intervenção da Agência para a Qualidade e Segurança Alimentar, criada pelos Governos do Partido Socialista,","403",NA
"para que ela cumpra não apenas a sua missão de identificação e avaliação de riscos, mas também a de assegurar uma fiscalização mais eficaz.","403",NA
"A criação de uma rede nacional de laboratórios independentes de referência, devidamente acreditados pela Agência,","403",NA
"e a coordenação da actividade dos vários organismos do Estado com responsabilidades nesta área constituem prioridades a observar.","403",NA
"6. Prevenir o terrorismo",NA,NA
"No domínio da prevenção do terrorismo, é necessário reforçar a coordenação entre os Serviços de Informações, através da acção do respectivo Secretário-Geral,","107",NA
"garantir a colaboração efectiva entre estes Serviços e os órgãos de polícia criminal","107",NA
"e aprofundar a cooperação com os organismos congéneres estrangeiros.","107",NA
"Uma vez que as organizações terroristas dispõem da iniciativa,","107",NA
"ignoram as regras do Estado de direito democrático,","107",NA
"desprezam por completo a vida humana (incluindo a dos seus próprios prosélitos)","107",NA
"e tomam como alvos potenciais populações inteiras da generalidade dos países (como foi patenteado pelo ataque contra as torres de Nova Iorque e, mais recentemente, em 11 de Março de 2004, pelos atentados ferroviários de Madrid), só a previsão constitui resposta satisfatória e ela requer a recolha e o tratamento de toda a informação pertinente.","107",NA
"7. Melhorar a coordenação dos serviços vitais à segurança",NA,NA
"A preservação da segurança depende do concurso do Sistema de Segurança Interna,","605",NA
"do Sistema de Informações da República Portuguesa,","605",NA
"do Sistema de Investigação Criminal e do Sistema de Protecção Civil.","605",NA
"A funcionalidade e a coordenação destes Sistemas são condições indispensáveis para afirmar a autoridade do Estado e garantir a segurança dos cidadãos.","605",NA
"No âmbito do Sistema de Segurança Interna, devem ser criados quadros de pessoal sem funções policiais nas Forças de Segurança (GNR e PSP).","605",NA
"Tendo presente que Portugal possui a melhor ratio da União Europeia, logo a seguir à Espanha, de polícia por número de habitantes (1 por 217), é essencial orientar os agentes para as funções policiais,","605",NA
"aumentando a sua visibilidade e eficácia e","605",NA
"assegurando um policiamento de integração e proximidade.","605",NA
"Por outro lado, há que rever a disposição territorial das Forças de Segurança,","605",NA
"melhorando a articulação entre a Guarda Nacional Republicana e a Polícia de Segurança Pública","605",NA
"e conjugando a sua missão de manutenção da ordem pública com o papel de coadjuvação cometido às polícias municipais.","605",NA
"As autarquias devem ser implicadas neste esforço, através da celebração de Contratos Locais de Segurança,","605",NA
"envolvendo o Gabinete Coordenador de Segurança e os organismos locais de segurança, prevenção da criminalidade e protecção civil.","605",NA
"Para além disso, a Lei de Segurança Interna, aprovada em 1987, carece de revisão tendo em conta as novas ameaças.","605",NA
"No domínio do Sistema de Informações da República Portuguesa, importa alterar as leis orgânicas dos serviços,","605",NA
"adaptando-as ao novo regime de direcção unificada","605",NA
"e tornando os serviços mais eficazes ante as novas ameaças do terrorismo internacional,","605",NA
"no respeito pelo regime constitucional de direitos, liberdades e garantias.","201",NA
"No plano do Sistema de Investigação Criminal, e como acima se referiu, será aperfeiçoado o Sistema Integrado de Informação Criminal,","605",NA
"previsto desde 2000 e indispensável para garantir a coordenação da actividade das polícias e o sucesso da investigação criminal.","605",NA
"Ao nível do Sistema de Protecção Civil, é necessário reavaliar os termos da articulação entre a protecção civil e os bombeiros,","504",NA
"de forma a assegurar o reforço da coordenação e da operacionalidade.","504",NA
"Por outra parte, devem ser criados Serviços Distritais de Protecção Civil, vocacionados para a análise de riscos, o planeamento operacional e a informação das populações.","504",NA
"Para que os corpos de bombeiros voluntários e municipais possam desempenhar com proficiência a sua missão de prestação de primeiro socorro,","504",NA
"proceder-se-á à progressiva profissionalização, no decurso da próxima legislatura, da respectiva estrutura de comando","504",NA
"e serão criadas, em parceria com os Municípios, equipas profissionalizadas de primeira intervenção.","504",NA
"Será ainda consagrado o princípio da interoperacionalidade dos meios,","303",NA
"permitindo aos corpos de bombeiros a utilização, em cada caso, dos equipamentos situados mais perto da sua área de intervenção.","303",NA
"CAPÍTULO V",NA,NA
"PORTUGAL NA EUROPA E NO MUNDO",NA,NA
"I. Política externa e integração europeia",NA,NA
"1. Participação activa nos centros de decisão da vida e das instituições mundiais",NA,NA
"O objectivo estratégico de um Governo PS na área externa será o de promover uma participação mais activa de Portugal nos centros de decisão da vida e das instituições mundiais,","107",NA
"contrariando a perda de posição relativa do País nos vários quadros comparativos de desempenho a nível internacional.","107",NA
"Um Portugal mais forte na Europa e no Mundo, confiante na sua identidade,","601",NA
"na sua capacidade de modernização","601",NA
"e na projecção global da sua língua será, assim, para o PS, a prioridade das prioridades da sua política externa.","601",NA
"O PS bate-se por uma ordem internacional assente no multilateralismo efectivo como forma de enfrentar as graves ameaças da vida internacional,","107",NA
"sejam elas os alarmantes níveis de pobreza e de doença,","107",NA
"a degradação das condições ambientais,","107",NA
"a sistemática violação dos direitos humanos,","107",NA
"a proliferação dos conflitos regionais e nacionais,","107",NA
"o terrorismo,","107",NA
"a extensão da posse de armas nucleares, radiológicas, químicas e biológicas","107",NA
"ou o crime mundialmente organizado.","107",NA
"A matriz das relações internacionais por que nos batemos deve ser a que assenta na Carta das Nações Unidas,","107",NA
"no reforço do papel do Conselho de Segurança e da credibilidade das demais instituições do sistema das Nações Unidas,","107",NA
"bem como na cooperação aberta entre várias organizações regionais, tenham elas incidência na área económica, comercial e financeira ou na área da diplomacia, da segurança, do controlo de armamentos e na sua redução gradual, mútua, equilibrada e verificável.","107",NA
"Por força da emergência – num mundo cada vez mais globalizado - de novas questões e desafios, ou da agudização de problemas e conflitos cujo âmbito ultrapassa as fronteiras do Estado ou mesmo das organizações de carácter regional,","107",NA
"a regulação internacional tem atravessado nos últimos anos uma fase de expansão e aprofundamento.","107",NA
"Os acordos de Quioto;","107",NA
"a criação dos Tribunais penais para a Ex-Jugoslávia e Ruanda e posteriormente do Tribunal Penal Internacional;","107",NA
"a afirmação da Organização Mundial do Comércio e toda a regulamentação dela emanada são exemplos de regulamentação com vocação universal em sectores importantíssimos para a afirmação do direito internacional.","107",NA
"Portugal deve continuar a participar activamente na elaboração e aperfeiçoamento dessa ordem jurídica internacional","107",NA
"e defende a sua eficácia sancionatória, quando falhar a via negocial.","107",NA
"Muito em especial em relação às Nações Unidas, a reforma da sua estrutura, particularmente no que respeita ao Conselho de Segurança e ao seu processo decisório,","107",NA
"assume uma importância decisiva para a paz e segurança.","107",NA
"Como também é essencial abrir caminho às soluções de intervenção com meios e em tempo adequado, sobretudo no que se refere a acções de prevenção de conflitos e de manutenção de paz.","107",NA
"2. Portugal na construção europeia",NA,NA
"O Governo PS norteará a participação de Portugal na União Europeia pelos objectivos de","108",NA
"(i) consolidar o aprofundamento do projecto europeu e fortalecer a coesão europeia,","108",NA
"(ii) aumentar o contributo da União a favor da segurança e da paz e","104","108"
"(iii) assegurar condições adequadas para a modernização e afirmação de Portugal no mundo contemporâneo.","108",NA
"No contexto difícil do alargamento, a preservação da coesão económica, social e territorial exigirá uma especial concentração na fase final da negociação das perspectivas financeiras para 2007 – 2013,","108",NA
"a fim de garantir à União os recursos necessários à prossecução dos objectivos fixados no Tratado Constitucional","108",NA
"e para que se mantenha um quadro apropriado para a específica inserção de Portugal na nova dinâmica europeia.","108",NA
"O Governo PS adoptará como prioridade a operacionalização do espaço europeu de liberdade, segurança e justiça,","108",NA
"em cuja efectiva instituição vê um instrumento indispensável para uma Europa e para um Portugal mais seguros.","108",NA
"No plano externo, preconizamos que a União, sem que isso envolva quebra de coesão ou de autonomia, reactive o diálogo euro-atlântico,","108",NA
"como condição e método para a resolução das questões mais graves da actualidade, ao mesmo tempo que desenvolva os seus meios de afirmação própria.","108",NA
"No curto prazo, a prioridade do novo Governo será a de assegurar a ratificação do Tratado Constitucional.","108",NA
"O PS entende que é necessário reforçar a legitimação democrática do processo de construção europeia,","202","108"
"pelo que defende que a aprovação e ratificação do Tratado deva ser precedida de referendo popular,","202","108"
"amplamente informado e participado,","202","108"
"na sequência de uma revisão constitucional que permita formular aos portugueses uma questão clara, precisa e inequívoca.","202","108"
"Participar no núcleo duro do processo de construção europeia exige também que Portugal esteja preparado para integrar todas as dinâmicas de aprofundamento que o novo Tratado perspectiva,","108",NA
"designadamente nas políticas externa, de segurança e defesa,","104","108"
"e de construção do espaço de liberdade, segurança e justiça, tal como no passado integrámos desde a primeira hora os núcleos fundadores de Schengen e do EURO.","108",NA
"Quase 20 anos decorridos sobre a adesão de Portugal à então CEE, importa melhorar o processo de decisão interno em matéria europeia.","108",NA
"Não basta o referendo para reforçar a base democrática de apoio à construção europeia.","108",NA
"É essencial assegurar a participação permanente da representação democrática e da sociedade civil no processo de decisão.","108",NA
"Por um lado, é essencial reforçar o controlo parlamentar sobre a acção governativa,","110",NA
"designadamente nas matérias que na ordem interna são da competência reservada da Assembleia da República.","110",NA
"Por outro, importa assegurar a participação dos diferentes parceiros sociais, e da sociedade civil em geral,","202","108"
"de modo a assegurar a plena informação, a antecipar oportunidades e dificuldades,","108",NA
"e a podermos beneficiar plenamente das vantagens de participar no mercado único.","108",NA
"Por fim, devem-se criar condições que favoreçam a convergência de posições entre os diferentes agentes políticos e sociais,","108",NA
"de modo a permitir uma acção articulada nos diversos espaços de intervenção na defesa das posições","108",NA
"em comum identificadas como correspondendo ao interesse nacional.","110",NA
"Na agenda europeia, a prioridade do Governo do PS centra-se na concretização da Estratégia de Lisboa, que fixou o objectivo estratégico da União","108",NA
"“tornar-se no espaço económico mais dinâmico e competitivo do mundo baseado no conhecimento","410","108"
"e capaz de garantir um crescimento económico sustentável,","416","108"
"com mais e melhores empregos,","701","108"
"e com maior coesão social” .","503","108"
"Impõe-se travar a tentativa de desvirtuamento neo-liberal da Estratégia de Lisboa,","108",NA
"reafirmando a visão estratégica que a enforma, nas suas dimensões económica, social e ambiental, que mutuamente se reforçam,","108",NA
"valorizando o modelo social europeu","108",NA
"e os elevados padrões europeus de qualidade ambiental, como factores que reforçam a competitividade europeia numa economia baseada no conhecimento.","108",NA
"A clarificação da unidade estratégica destas três vertentes é essencial, quer para a adequada definição das diferentes políticas que a concretizam,","108",NA
"quer para a consolidação da base social de apoio indispensável ao enorme esforço que a sociedade europeia tem de realizar para alcançar nos prazos previstos os objectivos fixados.","108",NA
"O exercício de avaliação de meio percurso da concretização da Estratégia de Lisboa deve ser aproveitado para melhorar os instrumentos e o quadro institucional da sua prossecução.","108",NA
"Desde logo, é necessário que a definição das Perspectivas Financeiras 2007-2013 e a revisão do Pacto de Estabilidade e Crescimento sejam orientadas para a concretização da Estratégia de Lisboa.","108",NA
"É essencial que a União e os Estados membros concentrem a utilização dos seus recursos neste objectivo estratégico.","108",NA
"Em particular, quanto ao Pacto de Estabilidade e Crescimento, e como se refere no capítulo primeiro, importa que não se limite a garantir os equilíbrios macroeconómicos, enquanto pressupostos de uma estratégia de crescimento e de criação de emprego,","410","108"
"mas que se constitua também como instrumento activo de orientação para uma despesa pública de qualidade,","414","108"
"centrada na concretização deste objectivo essencial para a competitividade e a sustentabilidade a longo prazo da economia e do modelo social e ambiental europeu.","414","108"
"Como temos defendido, a revisão do Pacto de Estabilidade e Crescimento não deve ser entendida como uma oportunidade para o laxismo,","414","108"
"mas como a necessidade de o converter num instrumento inteligente que assegure a qualidade da despesa pública tendo em vista a concretização dos objectivos estratégicos da União.","414","108"
"3. A internacionalização da economia portuguesa",NA,NA
"A internacionalização da economia portuguesa é expressão positiva desejável e incontornável da sua abertura aos mercados e investidores externos","408",NA
"e simultaneamente um instrumento da sua cada vez mais forte integração no mercado único europeu e na economia global.","408",NA
"Na segunda metade da última década emergiu, também, uma nova dimensão neste movimento com a concretização de significativos investimentos portugueses no exterior, designadamente em Espanha e no Brasil, mas igualmente noutros países da União Europeia, no Magrebe, em Angola, Moçambique e Cabo Verde.","408",NA
"Estes fluxos de duplo sentido devem ser estimulados e ampliados,","403",NA
"com base em decisões exclusivamente empresariais a que o Estado deve garantir suporte político, nomeadamente através da sua acção diplomática","403",NA
"e da criação de um conjunto de regras claras, estáveis e simples (fiscais, institucionais, garantias dos direitos de propriedade, liberalização e transparência dos mercados).","403",NA
"O objectivo é manter e atrair para o território português investimento estrangeiro gerador de mais e melhor emprego;","402",NA
"indutor de maior competitividade externa e capacidade de oferta de bens transaccionáveis;","402",NA
"fomentador dos equilíbrios macroeconómicos, designadamente da sua balança externa.","414",NA
"A estabilidade política e fiscal;","414",NA
"a agilidade das instituições públicas na sua relação com os investidores;","303",NA
"a qualidade dos recursos humanos nacionais","411",NA
"e a eficácia do mercado de trabalho;","403",NA
"a promoção da imagem externa do País","408",NA
"são condições indispensáveis para voltar a colocar Portugal como um destino privilegiado do investimento estrangeiro superando o quase definhamento verificado nos últimos três anos.","402",NA
"4. Responsabilidade na manutenção da paz e da segurança internacional",NA,NA
"Portugal deve assumir um papel mais activo na preparação de uma nova agenda global, designadamente no âmbito do debate sobre a reforma das Nações Unidas","107",NA
"e na promoção de “uma nova parceria para a paz e para o desenvolvimento”,","107",NA
"valorizando assim o relacionamento especial que mantém com importantes regiões em África, na América Latina e na Ásia.","101",NA
"Portugal, enquanto País membro da União Europeia, deve assumir a luta contra a pobreza como um factor essencial para a paz,","107",NA
"para a estabilidade do sistema internacional","107",NA
"e para a segurança colectiva,","107",NA
"devendo por isso contribuir, na medida das suas possibilidades, para a realização dos “Objectivos do Milénio”, definidos pelas Nações Unidas.","107",NA
"Nesta perspectiva, Portugal deve distanciar-se do papel passivo que tem tido nos últimos anos e assumir um multilateralismo activo,","107",NA
"reforçando a sua participação nas principais instituições do desenvolvimento, na União Europeia","107",NA
"e nos sistemas das Nações Unidas e de Bretton Woods.","108",NA
"Assim, deverá acompanhar os processos relacionados com as questões do financiamento do desenvolvimento,","107",NA
"do desenvolvimento sustentável","107",NA
"e da aplicação do Protocolo de Quioto,","107",NA
"da abertura dos mercados e do “development round”,","107",NA
"e da dívida externa dos países mais pobres.","107",NA
"Portugal deve assumir a sua quota de responsabilidade na manutenção da paz e da segurança internacional,","107",NA
"bem como nos programas da ajuda humanitária,","107",NA
"no pleno acatamento do direito internacional","107",NA
"e com empenhamento coerente dos vectores político, diplomático, militar, policial e de reabilitação institucional ou económica,","107",NA
"e deve fazê-lo no âmbito de mandatos claros por parte da ONU ou da OSCE,","107",NA
"nomeadamente integrado em operações aliadas da NATO e/ou da União Europeia.","107",NA
"A modernização das forças armadas e das forças de segurança deve ter em conta a natureza das missões que são chamadas a assumir na moderna gestão de crises e conflitos","104",NA
"e na evacuação de nacionais em zonas de perigo, ao serviço do contributo de Portugal para a estabilidade internacional.","104",NA
"A concretização de uma componente de política externa, segurança e defesa no âmbito da União Europeia deve prosseguir de forma compatível com a preservação do elo transatlântico,","104",NA
"instrumento fundamental de partilha de responsabilidades na prevenção de conflitos e no reforço da segurança colectiva (designadamente no quadro da Aliança Atlântica)","104",NA
"e de partilha de objectivos na solução dos grandes problemas da agenda mundial.","107",NA
"5. Relançamento da política de cooperação",NA,NA
"Uma das prioridades na acção externa passa pelo relançamento da política de cooperação portuguesa que,","107",NA
"nos últimos anos, viveu um período de relativa paralisia, indefinição e desorientação.","107",NA
"A política de cooperação deve ser assumida como um instrumento de acção estratégica essencial para a afirmação dos nossos interesses, num mundo cada vez mais interdependente e globalizado, visando os seguintes objectivos:","107",NA
"• Promover a ajuda ao desenvolvimento de acordo com os princípios assumidos pela comunidade internacional.","107",NA
"• Contribuir para o incremento das nossas relações económicas externas com regiões com menores índices de desenvolvimento.","107",NA
"• Valorizar a afirmação da cultura e da língua portuguesa no mundo.","601",NA
"• Reforçar o nosso relacionamento político e diplomático, designadamente no espaço da CPLP.","101",NA
"A reorganização do sistema da cooperação portuguesa deve subordinar-se a um princípio de coordenação política e institucional que permita o melhor aproveitamento dos recursos humanos e financeiros e impeça a dispersão de meios e a fragmentação das acções.","107",NA
"A acção política do sector deverá ser orientada para o reforço da participação no sistema multilateral,","107",NA
"designadamente no quadro da CPLP,","101",NA
"e, no plano bilateral, para a intervenção prioritária nos países de expressão portuguesa,","101",NA
"para a promoção de parcerias com o sector privado","101",NA
"e para o apoio às organizações da sociedade civil que intervêm nesta área.","101",NA
"Um Governo do PS adoptará como eixos principais da política cultural externa as seguintes linhas orientadoras:","101",NA
"• Desenvolver, em cooperação com os parceiros da CPLP, uma estratégia conducente a reforçar a utilização do português como língua de comunicação internacional.","601",NA
"• Encetar negociações, baseadas no princípio da reciprocidade, com os países de acolhimento das comunidades portuguesas,","601",NA
"destinadas a garantir o ensino do português aos luso-descendentes","601",NA
"e a favorecer a integração da língua portuguesa em currículos estrangeiros.","601",NA
"• Recorrer à utilização intensiva dos meios audiovisuais e das tecnologias de informação e comunicação com vista a fomentar a aprendizagem do português como língua não materna.","601",NA
"• Incrementar a promoção da cultura portuguesa no estrangeiro (em especial da literatura, artes e ciência).","502",NA
"• Fomentar a tradução sistemática para inglês de obras de e sobre criadores culturais e científicos portugueses","502",NA
"e assegurar a sua ampla divulgação.","502",NA
"6. Valorização das Comunidades Portuguesas",NA,NA
"A valorização das Comunidades Portuguesas em todas as suas vertentes será um dos objectivos fundamentais para um Governo do PS.","503",NA
"Para isso, apostamos no estímulo à sua participação cívica","202",NA
"e na elevação do seu estatuto social, económico, educacional e formativo, defendendo a igualdade de oportunidades entre todos os portugueses, independentemente de estarem ou não a residir em Portugal.","503",NA
"Factor essencial da ligação a Portugal, a melhoria e simplificação dos serviços consulares merecerá uma atenção especial.","303",NA
"Um futuro Governo do PS modernizará a rede consular,","303",NA
"adequando-a à realidade actual das comunidades,","303",NA
"desburocratizando procedimentos administrativos","303",NA
"e recorrendo às tecnologias da informação e comunicação em ordem a minorar a deslocação física dos utentes aos postos consulares.","303",NA
"As iniciativas dirigidas às novas gerações de luso - descendentes,","503",NA
"o aperfeiçoamento do apoio social aos idosos e excluídos e ao movimento associativo","503",NA
"constituem domínios onde implementaremos novos modelos de políticas activas.","503",NA
"Estimular a actividade empresarial no seio das comunidades portuguesas,","402",NA
"encarando-a numa perspectiva estratégica de parcerias com o sistema empresarial nacional,","402",NA
"incentivar a melhoria da qualidade das emissões da RTP-I","502",NA
"e dotar o Conselho das Comunidades Portuguesas de maior operacionalidade e representação, salvaguardando o estrito respeito da sua natureza consultiva,","303",NA
"são igualmente aspectos basilares duma política estruturada e coerente que queremos implementar no sector.","503",NA
"II. Defesa Nacional",NA,NA
"1. Um novo quadro de segurança internacional",NA,NA
"O fim da Guerra Fria determinou a emergência de uma nova ordem internacional, marcada pela formação de um sistema unipolar e pelo fenómeno da globalização.","107",NA
"Mas o fim do confronto Leste-Oeste e do equilíbrio do Terror determinou, por sua vez, a emergência de novo quadro de segurança internacional, marcado por um novo tipo de ameaças e riscos e um novo tipo de conflitos.","107",NA
"São cada vez menos as ameaças e conflitos tradicionais de natureza inter-estatal e surge cada vez mais um novo tipo de conflitos infra-estatais e ameaças e riscos transnacionais.","107",NA
"São conflitos de raiz étnica, fundamentalismos religiosos e Estados falhados que instabilizam as periferias do sistema.","107",NA
"São riscos ambientais, catástrofes humanitárias e as epidemias, como a SIDA que ameaçam a vida de milhões de seres humanos.","107",NA
"São, finalmente, as ameaças da criminalidade organizada e do terrorismo transnacional.","107",NA
"Ameaças sem rosto, desterritorializadas, por vezes desmilitarizadas de actores não estatais que colocam desafios estratégicos à segurança internacional.","107",NA
"O 11 de Setembro em Nova Iorque e Washington e o 11 de Março em Madrid marcam de forma trágica esse fenómeno de transnacionalização da segurança.","107",NA
"Neste novo quadro, o conceito de Segurança regista duas alterações fundamentais. Primeiro, a segurança não é, exclusivamente, a segurança dos Estados, é, também, a segurança das pessoas:","107",NA
